internal_id,hardness_min,hardness_max,hardness_units,hardness_temperature,yield_min,yield_max,yield_units,yield_temperature,composition.elements,composition.min,composition.max
MINFM27560,0,265,[-],20,380,380,MPa,20,Mn,0.5,0.8
MINFM27560,0,265,[-],20,380,380,MPa,20,Ni,0,0.3
MINFM27560,0,265,[-],20,380,380,MPa,20,P,0,0.04
MINFM27560,0,265,[-],20,380,380,MPa,20,Si,0.15,0.4
MINFM27560,0,265,[-],20,380,380,MPa,20,S,0,0.04
MINFM27561,178,255,[-],20,440,490,MPa,20,C,0.57,0.65
MINFM27561,178,255,[-],20,440,490,MPa,20,Cr,0,0.25
MINFM27561,178,255,[-],20,440,490,MPa,20,Cu,0,0.3
MINFM27561,178,255,[-],20,440,490,MPa,20,Fe,97.2199,98.7799
MINFM27561,178,255,[-],20,440,490,MPa,20,Mn,0.5,0.8
MINFM27561,178,255,[-],20,440,490,MPa,20,Ni,0,0.3
MINFM27561,178,255,[-],20,440,490,MPa,20,P,0,0.04
MINFM27561,178,255,[-],20,440,490,MPa,20,Si,0.15,0.4
MINFM27561,178,255,[-],20,440,490,MPa,20,S,0,0.04
MINFM27931,0,169,[-],20,0,255,MPa,20,C,0.08,0.16
MINFM27931,0,169,[-],20,0,255,MPa,20,Cr,0.5,0.75
MINFM27931,0,169,[-],20,0,255,MPa,20,Fe,97.5599,98.6699
MINFM27931,0,169,[-],20,0,255,MPa,20,Mn,0.4,0.7
MINFM27931,0,169,[-],20,0,255,MPa,20,P,0,0.04
MINFM27931,0,169,[-],20,0,255,MPa,20,Si,0.15,0.4
MINFM27931,0,169,[-],20,0,255,MPa,20,S,0,0.04
MINFM27931,0,169,[-],20,0,255,MPa,20,V,0.2,0.35
MINFM27939,0,170,[-],20,0,290,MPa,20,C,0.08,0.16
MINFM27939,0,170,[-],20,0,290,MPa,20,Cr,0.5,0.75
MINFM27939,0,170,[-],20,0,290,MPa,20,Fe,97.4299,98.5899
MINFM27939,0,170,[-],20,0,290,MPa,20,Mn,0.4,0.7
MINFM27939,0,170,[-],20,0,290,MPa,20,Mo,0.08,0.14
MINFM27939,0,170,[-],20,0,290,MPa,20,P,0,0.035
MINFM27939,0,170,[-],20,0,290,MPa,20,Si,0.15,0.4
MINFM27939,0,170,[-],20,0,290,MPa,20,S,0,0.035
MINFM27939,0,170,[-],20,0,290,MPa,20,V,0.2,0.35
MINFM27587,0,330,[-],20,510,510,MPa,20,C,0.57,0.68
MINFM27587,0,330,[-],20,510,510,MPa,20,Fe,97.8349,98.6299
MINFM27587,0,330,[-],20,510,510,MPa,20,Mn,0.6,1
MINFM27587,0,330,[-],20,510,510,MPa,20,P,0,0.045
MINFM27587,0,330,[-],20,510,510,MPa,20,Si,0.2,0.4
MINFM27587,0,330,[-],20,510,510,MPa,20,S,0,0.04
MINFM27977,135,208,[-],20,255,365,MPa,20,C,0.1,0.18
MINFM27977,135,208,[-],20,255,365,MPa,20,Cr,0.5,0.75
MINFM27977,135,208,[-],20,255,365,MPa,20,Fe,96.9399,98.1799
MINFM27977,135,208,[-],20,255,365,MPa,20,Mn,0.45,0.7
MINFM27977,135,208,[-],20,255,365,MPa,20,Mo,0.4,0.6
MINFM27977,135,208,[-],20,255,365,MPa,20,P,0,0.04
MINFM27977,135,208,[-],20,255,365,MPa,20,Si,0.15,0.4
MINFM27977,135,208,[-],20,255,365,MPa,20,S,0,0.04
MINFM27977,135,208,[-],20,255,365,MPa,20,V,0.22,0.35
MINFM27629,135,183,[-],20,0,285,MPa,20,C,0.17,0.23
MINFM27629,135,183,[-],20,0,285,MPa,20,Cr,0,0.3
MINFM27629,135,183,[-],20,0,285,MPa,20,Cu,0,0.3
MINFM27629,135,183,[-],20,0,285,MPa,20,Fe,96.0399,98.5799
MINFM27629,135,183,[-],20,0,285,MPa,20,Mn,1,1.4
MINFM27629,135,183,[-],20,0,285,MPa,20,Ni,0,0.3
MINFM27629,135,183,[-],20,0,285,MPa,20,P,0,0.04
MINFM27629,135,183,[-],20,0,285,MPa,20,Si,0.15,0.4
MINFM27629,135,183,[-],20,0,285,MPa,20,S,0,0.04
MINFM27629,135,183,[-],20,0,285,MPa,20,V,0.1,0.25
MINFM27632,0,191,[-],20,0,343,MPa,20,C,0.16,0.23
MINFM27632,0,191,[-],20,0,343,MPa,20,Cr,0,0.3
MINFM27632,0,191,[-],20,0,343,MPa,20,Cu,0,0.3
MINFM27632,0,191,[-],20,0,343,MPa,20,Fe,96.0899,98.2599
MINFM27632,0,191,[-],20,0,343,MPa,20,Mn,1.3,1.6
MINFM27632,0,191,[-],20,0,343,MPa,20,Ni,0,0.3
MINFM27632,0,191,[-],20,0,343,MPa,20,P,0,0.04
MINFM27632,0,191,[-],20,0,343,MPa,20,Si,0.2,0.4
MINFM27632,0,191,[-],20,0,343,MPa,20,S,0,0.04
MINFM27632,0,191,[-],20,0,343,MPa,20,V,0,0.08
MINFM27667,0,451,[-],20,1030,1030,MPa,20,C,0.7,0.8
MINFM27667,0,451,[-],20,1030,1030,MPa,20,Cr,0,0.3
MINFM27667,0,451,[-],20,1030,1030,MPa,20,Cu,0,0.3
MINFM27667,0,451,[-],20,1030,1030,MPa,20,Fe,96.5749,98.2499
MINFM27667,0,451,[-],20,1030,1030,MPa,20,Mn,0.9,1.2
MINFM27667,0,451,[-],20,1030,1030,MPa,20,Ni,0,0.4
MINFM27667,0,451,[-],20,1030,1030,MPa,20,P,0,0.035
MINFM27667,0,451,[-],20,1030,1030,MPa,20,Si,0.15,0.35
MINFM27667,0,451,[-],20,1030,1030,MPa,20,S,0,0.04
MINFM28044,223,223,[-],20,373,373,MPa,20,C,0.12,0.2
MINFM28044,223,223,[-],20,373,373,MPa,20,Cr,0.8,1.2
MINFM28044,223,223,[-],20,373,373,MPa,20,Fe,96.7499,98.0099
MINFM28044,223,223,[-],20,373,373,MPa,20,Mn,0.8,1.2
MINFM28044,223,223,[-],20,373,373,MPa,20,P,0,0.04
MINFM28044,223,223,[-],20,373,373,MPa,20,Si,0.17,0.37
MINFM28044,223,223,[-],20,373,373,MPa,20,S,0,0.04
MINFM28044,223,223,[-],20,373,373,MPa,20,V,0.1,0.2
MINFM27702,0,253,[-],20,440,440,MPa,20,C,0.33,0.41
MINFM27702,0,253,[-],20,440,440,MPa,20,Fe,96.7199,97.4699
MINFM27702,0,253,[-],20,440,440,MPa,20,Mn,1.1,1.4
MINFM27702,0,253,[-],20,440,440,MPa,20,P,0,0.035
MINFM27702,0,253,[-],20,440,440,MPa,20,Si,1.1,1.4
MINFM27702,0,253,[-],20,440,440,MPa,20,S,0,0.035
MINFM28051,155,211,[-],20,0,392,MPa,20,C,0.17,0.23
MINFM28051,155,211,[-],20,0,392,MPa,20,Cr,0,0.2
MINFM28051,155,211,[-],20,0,392,MPa,20,Cu,0,0.3
MINFM28051,155,211,[-],20,0,392,MPa,20,Fe,96.4399,98.1799
MINFM28051,155,211,[-],20,0,392,MPa,20,Mn,1.2,1.6
MINFM28051,155,211,[-],20,0,392,MPa,20,Mo,0.3,0.5
MINFM28051,155,211,[-],20,0,392,MPa,20,Ni,0,0.25
MINFM28051,155,211,[-],20,0,392,MPa,20,P,0,0.04
MINFM28051,155,211,[-],20,0,392,MPa,20,Si,0.15,0.4
MINFM28051,155,211,[-],20,0,392,MPa,20,S,0,0.04
MINFM28054,155,211,[-],20,0,392,MPa,20,C,0.17,0.23
MINFM28054,155,211,[-],20,0,392,MPa,20,Cr,0,0.2
MINFM28054,155,211,[-],20,0,392,MPa,20,Cu,0,0.3
MINFM28054,155,211,[-],20,0,392,MPa,20,Fe,96.4399,98.1799
MINFM28054,155,211,[-],20,0,392,MPa,20,Mn,1.2,1.6
MINFM28054,155,211,[-],20,0,392,MPa,20,Mo,0.3,0.5
MINFM28054,155,211,[-],20,0,392,MPa,20,Ni,0,0.25
MINFM28054,155,211,[-],20,0,392,MPa,20,P,0,0.04
MINFM28054,155,211,[-],20,0,392,MPa,20,Si,0.15,0.4
MINFM28054,155,211,[-],20,0,392,MPa,20,S,0,0.04
MINFM28164,223,285,[-],20,0,588,MPa,20,C,0.35,0.43
MINFM28164,223,285,[-],20,0,588,MPa,20,Cr,1.7,2
MINFM28164,223,285,[-],20,0,588,MPa,20,Fe,95.5299,97.0799
MINFM28164,223,285,[-],20,0,588,MPa,20,Mn,0.6,0.8
MINFM28164,223,285,[-],20,0,588,MPa,20,Ni,0,0.6
MINFM28164,223,285,[-],20,0,588,MPa,20,P,0,0.035
MINFM28164,223,285,[-],20,0,588,MPa,20,Si,0.17,0.37
MINFM28164,223,285,[-],20,0,588,MPa,20,S,0,0.035
MINFM28164,223,285,[-],20,0,588,MPa,20,V,0.1,0.2
MINFM27809,197,197,[-],20,0,588,MPa,20,C,0.14,0.19
MINFM27809,197,197,[-],20,0,588,MPa,20,Cr,0.8,1.1
MINFM27809,197,197,[-],20,0,588,MPa,20,Fe,96.8699,97.7899
MINFM27809,197,197,[-],20,0,588,MPa,20,Mn,1.1,1.4
MINFM27809,197,197,[-],20,0,588,MPa,20,P,0,0.035
MINFM27809,197,197,[-],20,0,588,MPa,20,Si,0.17,0.37
MINFM27809,197,197,[-],20,0,588,MPa,20,S,0,0.035
MINFM28191,238,300,[-],20,0,635,MPa,20,C,0.47,0.55
MINFM28191,238,300,[-],20,0,635,MPa,20,Cr,0.9,1.2
MINFM28191,238,300,[-],20,0,635,MPa,20,Fe,96.2799,97.6799
MINFM28191,238,300,[-],20,0,635,MPa,20,Mn,0.7,1
MINFM28191,238,300,[-],20,0,635,MPa,20,Ni,0,0.3
MINFM28191,238,300,[-],20,0,635,MPa,20,P,0,0.035
MINFM28191,238,300,[-],20,0,635,MPa,20,Si,0.15,0.4
MINFM28191,238,300,[-],20,0,635,MPa,20,S,0,0.035
MINFM28191,238,300,[-],20,0,635,MPa,20,V,0.1,0.2
MINFM28195,0,317,[-],20,735,735,MPa,20,C,0.47,0.55
MINFM28195,0,317,[-],20,735,735,MPa,20,Cr,0.9,1.2
MINFM28195,0,317,[-],20,735,735,MPa,20,Fe,96.2799,97.6799
MINFM28195,0,317,[-],20,735,735,MPa,20,Mn,0.7,1
MINFM28195,0,317,[-],20,735,735,MPa,20,Ni,0,0.3
MINFM28195,0,317,[-],20,735,735,MPa,20,P,0,0.035
MINFM28195,0,317,[-],20,735,735,MPa,20,Si,0.15,0.4
MINFM28195,0,317,[-],20,735,735,MPa,20,S,0,0.035
MINFM28195,0,317,[-],20,735,735,MPa,20,V,0.1,0.2
MINFM28234,176,239,[-],20,0,441,MPa,20,C,0.2,0.27
MINFM28234,176,239,[-],20,0,441,MPa,20,Cr,1.4,1.8
MINFM28234,176,239,[-],20,0,441,MPa,20,Fe,95.6999,97.0499
MINFM28234,176,239,[-],20,0,441,MPa,20,Mn,1.1,1.5
MINFM28234,176,239,[-],20,0,441,MPa,20,P,0,0.04
MINFM28234,176,239,[-],20,0,441,MPa,20,Si,0.15,0.4
MINFM28234,176,239,[-],20,0,441,MPa,20,S,0,0.04
MINFM28234,176,239,[-],20,0,441,MPa,20,V,0.1,0.25
MINFM27667,0,451,[-],20,1030,1030,MPa,20,C,0.7,0.8
MINFM27667,0,451,[-],20,1030,1030,MPa,20,Cr,0,0.3
MINFM27667,0,451,[-],20,1030,1030,MPa,20,Cu,0,0.3
MINFM27667,0,451,[-],20,1030,1030,MPa,20,Fe,96.5749,98.2499
MINFM27667,0,451,[-],20,1030,1030,MPa,20,Mn,0.9,1.2
MINFM27667,0,451,[-],20,1030,1030,MPa,20,Ni,0,0.4
MINFM27667,0,451,[-],20,1030,1030,MPa,20,P,0,0.035
MINFM27667,0,451,[-],20,1030,1030,MPa,20,Si,0.15,0.35
MINFM27667,0,451,[-],20,1030,1030,MPa,20,S,0,0.04
MINFM28044,223,223,[-],20,373,373,MPa,20,C,0.12,0.2
MINFM28044,223,223,[-],20,373,373,MPa,20,Cr,0.8,1.2
MINFM28044,223,223,[-],20,373,373,MPa,20,Fe,96.7499,98.0099
MINFM28044,223,223,[-],20,373,373,MPa,20,Mn,0.8,1.2
MINFM28044,223,223,[-],20,373,373,MPa,20,P,0,0.04
MINFM28044,223,223,[-],20,373,373,MPa,20,Si,0.17,0.37
MINFM28044,223,223,[-],20,373,373,MPa,20,S,0,0.04
MINFM28044,223,223,[-],20,373,373,MPa,20,V,0.1,0.2
MINFM27702,0,253,[-],20,440,440,MPa,20,C,0.33,0.41
MINFM27702,0,253,[-],20,440,440,MPa,20,Fe,96.7199,97.4699
MINFM27702,0,253,[-],20,440,440,MPa,20,Mn,1.1,1.4
MINFM27702,0,253,[-],20,440,440,MPa,20,P,0,0.035
MINFM27702,0,253,[-],20,440,440,MPa,20,Si,1.1,1.4
MINFM27702,0,253,[-],20,440,440,MPa,20,S,0,0.035
MINFM28051,155,211,[-],20,0,392,MPa,20,C,0.17,0.23
MINFM28051,155,211,[-],20,0,392,MPa,20,Cr,0,0.2
MINFM28051,155,211,[-],20,0,392,MPa,20,Cu,0,0.3
MINFM28051,155,211,[-],20,0,392,MPa,20,Fe,96.4399,98.1799
MINFM28051,155,211,[-],20,0,392,MPa,20,Mn,1.2,1.6
MINFM28051,155,211,[-],20,0,392,MPa,20,Mo,0.3,0.5
MINFM28051,155,211,[-],20,0,392,MPa,20,Ni,0,0.25
MINFM28051,155,211,[-],20,0,392,MPa,20,P,0,0.04
MINFM28051,155,211,[-],20,0,392,MPa,20,Si,0.15,0.4
MINFM28051,155,211,[-],20,0,392,MPa,20,S,0,0.04
MINFM28054,155,211,[-],20,0,392,MPa,20,C,0.17,0.23
MINFM28054,155,211,[-],20,0,392,MPa,20,Cr,0,0.2
MINFM28054,155,211,[-],20,0,392,MPa,20,Cu,0,0.3
MINFM28054,155,211,[-],20,0,392,MPa,20,Fe,96.4399,98.1799
MINFM28054,155,211,[-],20,0,392,MPa,20,Mn,1.2,1.6
MINFM28054,155,211,[-],20,0,392,MPa,20,Mo,0.3,0.5
MINFM28054,155,211,[-],20,0,392,MPa,20,Ni,0,0.25
MINFM28054,155,211,[-],20,0,392,MPa,20,P,0,0.04
MINFM28054,155,211,[-],20,0,392,MPa,20,Si,0.15,0.4
MINFM28054,155,211,[-],20,0,392,MPa,20,S,0,0.04
MINFM28164,223,285,[-],20,0,588,MPa,20,C,0.35,0.43
MINFM28164,223,285,[-],20,0,588,MPa,20,Cr,1.7,2
MINFM28164,223,285,[-],20,0,588,MPa,20,Fe,95.5299,97.0799
MINFM28164,223,285,[-],20,0,588,MPa,20,Mn,0.6,0.8
MINFM28164,223,285,[-],20,0,588,MPa,20,Ni,0,0.6
MINFM28164,223,285,[-],20,0,588,MPa,20,P,0,0.035
MINFM28164,223,285,[-],20,0,588,MPa,20,Si,0.17,0.37
MINFM28164,223,285,[-],20,0,588,MPa,20,S,0,0.035
MINFM28164,223,285,[-],20,0,588,MPa,20,V,0.1,0.2
MINFM27809,197,197,[-],20,0,588,MPa,20,C,0.14,0.19
MINFM27809,197,197,[-],20,0,588,MPa,20,Cr,0.8,1.1
MINFM27809,197,197,[-],20,0,588,MPa,20,Fe,96.8699,97.7899
MINFM27809,197,197,[-],20,0,588,MPa,20,Mn,1.1,1.4
MINFM27809,197,197,[-],20,0,588,MPa,20,P,0,0.035
MINFM27809,197,197,[-],20,0,588,MPa,20,Si,0.17,0.37
MINFM27809,197,197,[-],20,0,588,MPa,20,S,0,0.035
MINFM28191,238,300,[-],20,0,635,MPa,20,C,0.47,0.55
MINFM28191,238,300,[-],20,0,635,MPa,20,Cr,0.9,1.2
MINFM28191,238,300,[-],20,0,635,MPa,20,Fe,96.2799,97.6799
MINFM28191,238,300,[-],20,0,635,MPa,20,Mn,0.7,1
MINFM28191,238,300,[-],20,0,635,MPa,20,Ni,0,0.3
MINFM28191,238,300,[-],20,0,635,MPa,20,P,0,0.035
MINFM28191,238,300,[-],20,0,635,MPa,20,Si,0.15,0.4
MINFM28191,238,300,[-],20,0,635,MPa,20,S,0,0.035
MINFM28191,238,300,[-],20,0,635,MPa,20,V,0.1,0.2
MINFM28195,0,317,[-],20,735,735,MPa,20,C,0.47,0.55
MINFM28195,0,317,[-],20,735,735,MPa,20,Cr,0.9,1.2
MINFM28195,0,317,[-],20,735,735,MPa,20,Fe,96.2799,97.6799
MINFM28195,0,317,[-],20,735,735,MPa,20,Mn,0.7,1
MINFM28195,0,317,[-],20,735,735,MPa,20,Ni,0,0.3
MINFM28195,0,317,[-],20,735,735,MPa,20,P,0,0.035
MINFM28195,0,317,[-],20,735,735,MPa,20,Si,0.15,0.4
MINFM28195,0,317,[-],20,735,735,MPa,20,S,0,0.035
MINFM28195,0,317,[-],20,735,735,MPa,20,V,0.1,0.2
MINFM28234,176,239,[-],20,0,441,MPa,20,C,0.2,0.27
MINFM28234,176,239,[-],20,0,441,MPa,20,Cr,1.4,1.8
MINFM28234,176,239,[-],20,0,441,MPa,20,Fe,95.6999,97.0499
MINFM28234,176,239,[-],20,0,441,MPa,20,Mn,1.1,1.5
MINFM28234,176,239,[-],20,0,441,MPa,20,P,0,0.04
MINFM28234,176,239,[-],20,0,441,MPa,20,Si,0.15,0.4
MINFM28234,176,239,[-],20,0,441,MPa,20,S,0,0.04
MINFM28234,176,239,[-],20,0,441,MPa,20,V,0.1,0.25
MINFM28236,223,270,[-],20,490,590,MPa,20,C,0.2,0.27
MINFM28236,223,270,[-],20,490,590,MPa,20,Cr,1,1.5
MINFM28236,223,270,[-],20,490,590,MPa,20,Fe,94.6599,96.7999
MINFM28236,223,270,[-],20,490,590,MPa,20,Mn,0.25,0.5
MINFM28236,223,270,[-],20,490,590,MPa,20,Mo,0.45,0.65
MINFM28236,223,270,[-],20,490,590,MPa,20,Ni,0,0.3
MINFM28236,223,270,[-],20,490,590,MPa,20,P,0,0.035
MINFM28236,223,270,[-],20,490,590,MPa,20,Si,0.25,0.5
MINFM28236,223,270,[-],20,490,590,MPa,20,S,0,0.035
MINFM28236,223,270,[-],20,490,590,MPa,20,W,0.4,0.7
MINFM28236,223,270,[-],20,490,590,MPa,20,V,0.65,0.85
MINFM28246,0,345,[-],20,785,785,MPa,20,Al,0.7,1.1
MINFM28246,0,345,[-],20,785,785,MPa,20,C,0.35,0.42
MINFM28246,0,345,[-],20,785,785,MPa,20,Cr,1.35,1.65
MINFM28246,0,345,[-],20,785,785,MPa,20,Fe,95.5399,96.9799
MINFM28246,0,345,[-],20,785,785,MPa,20,Mn,0.3,0.6
MINFM28246,0,345,[-],20,785,785,MPa,20,Mo,0.15,0.25
MINFM28246,0,345,[-],20,785,785,MPa,20,P,0,0.035
MINFM28246,0,345,[-],20,785,785,MPa,20,Si,0.17,0.37
MINFM28246,0,345,[-],20,785,785,MPa,20,S,0,0.035
MINFM28255,0,183,[-],20,294,294,MPa,20,C,0,0.12
MINFM28255,0,183,[-],20,294,294,MPa,20,Cr,2.5,3
MINFM28255,0,183,[-],20,294,294,MPa,20,Fe,95.4099,96.8499
MINFM28255,0,183,[-],20,294,294,MPa,20,Mn,0.25,0.5
MINFM28255,0,183,[-],20,294,294,MPa,20,Mo,0.25,0.5
MINFM28255,0,183,[-],20,294,294,MPa,20,P,0,0.035
MINFM28255,0,183,[-],20,294,294,MPa,20,Si,0.15,0.4
MINFM28255,0,183,[-],20,294,294,MPa,20,S,0,0.035
MINFM28258,135,183,[-],20,0,343,MPa,20,C,0,0.12
MINFM28258,135,183,[-],20,0,343,MPa,20,Cr,2.5,3
MINFM28258,135,183,[-],20,0,343,MPa,20,Fe,95.4099,96.8499
MINFM28258,135,183,[-],20,0,343,MPa,20,Mn,0.25,0.5
MINFM28258,135,183,[-],20,0,343,MPa,20,Mo,0.25,0.5
MINFM28258,135,183,[-],20,0,343,MPa,20,P,0,0.035
MINFM28258,135,183,[-],20,0,343,MPa,20,Si,0.15,0.4
MINFM28258,135,183,[-],20,0,343,MPa,20,S,0,0.035
MINFM28260,0,225,[-],20,440,440,MPa,20,C,0.18,0.28
MINFM28260,0,225,[-],20,440,440,MPa,20,Cr,2.7,3.5
MINFM28260,0,225,[-],20,440,440,MPa,20,Fe,93.4399,96.2199
MINFM28260,0,225,[-],20,440,440,MPa,20,Mn,0.5,0.9
MINFM28260,0,225,[-],20,440,440,MPa,20,Mo,0.25,0.6
MINFM28260,0,225,[-],20,440,440,MPa,20,Ni,0,0.8
MINFM28260,0,225,[-],20,440,440,MPa,20,P,0,0.04
MINFM28260,0,225,[-],20,440,440,MPa,20,Si,0.15,0.4
MINFM28260,0,225,[-],20,440,440,MPa,20,S,0,0.04
MINFM28261,0,225,[-],20,440,440,MPa,20,C,0.18,0.28
MINFM28261,0,225,[-],20,440,440,MPa,20,Cr,2.7,3.5
MINFM28261,0,225,[-],20,440,440,MPa,20,Fe,93.4399,96.2199
MINFM28261,0,225,[-],20,440,440,MPa,20,Mn,0.5,0.9
MINFM28261,0,225,[-],20,440,440,MPa,20,Mo,0.25,0.6
MINFM28261,0,225,[-],20,440,440,MPa,20,Ni,0,0.8
MINFM28261,0,225,[-],20,440,440,MPa,20,P,0,0.04
MINFM28261,0,225,[-],20,440,440,MPa,20,Si,0.15,0.4
MINFM28261,0,225,[-],20,440,440,MPa,20,S,0,0.04
MINFM28290,269,269,[-],20,637,637,MPa,20,C,0.14,0.19
MINFM28290,269,269,[-],20,637,637,MPa,20,Cr,0.8,1.1
MINFM28290,269,269,[-],20,637,637,MPa,20,Fe,95.6699,96.8899
MINFM28290,269,269,[-],20,637,637,MPa,20,Mn,0.7,1
MINFM28290,269,269,[-],20,637,637,MPa,20,Ni,1.3,1.6
MINFM28290,269,269,[-],20,637,637,MPa,20,P,0,0.035
MINFM28290,269,269,[-],20,637,637,MPa,20,Si,0.17,0.37
MINFM28290,269,269,[-],20,637,637,MPa,20,S,0,0.035
MINFM28293,176,239,[-],20,0,490,MPa,20,C,0.18,0.24
MINFM28293,176,239,[-],20,0,490,MPa,20,Cr,0,0.25
MINFM28293,176,239,[-],20,0,490,MPa,20,Fe,96.2899,97.8699
MINFM28293,176,239,[-],20,0,490,MPa,20,Mn,0.7,1
MINFM28293,176,239,[-],20,0,490,MPa,20,Ni,1,1.5
MINFM28293,176,239,[-],20,0,490,MPa,20,P,0,0.035
MINFM28293,176,239,[-],20,0,490,MPa,20,Si,0.15,0.4
MINFM28293,176,239,[-],20,0,490,MPa,20,S,0,0.035
MINFM28293,176,239,[-],20,0,490,MPa,20,V,0.1,0.25
MINFM28516,127,169,[-],20,0,245,MPa,20,C,0,0.1
MINFM28516,127,169,[-],20,0,245,MPa,20,Cr,16,18.5
MINFM28516,127,169,[-],20,0,245,MPa,20,Fe,79.1249,83.9999
MINFM28516,127,169,[-],20,0,245,MPa,20,Mn,0,0.9
MINFM28516,127,169,[-],20,0,245,MPa,20,Ni,0,0.6
MINFM28516,127,169,[-],20,0,245,MPa,20,P,0,0.04
MINFM28516,127,169,[-],20,0,245,MPa,20,Si,0,0.7
MINFM28516,127,169,[-],20,0,245,MPa,20,S,0,0.035
MINFM28402,0,300,[-],20,735,735,MPa,20,C,0.32,0.4
MINFM28402,0,300,[-],20,735,735,MPa,20,Cr,1.7,2
MINFM28402,0,300,[-],20,735,735,MPa,20,Fe,94.2799,95.6799
MINFM28402,0,300,[-],20,735,735,MPa,20,Mn,0.4,0.6
MINFM28402,0,300,[-],20,735,735,MPa,20,Mo,0.15,0.25
MINFM28402,0,300,[-],20,735,735,MPa,20,Ni,1.5,1.8
MINFM28402,0,300,[-],20,735,735,MPa,20,P,0,0.035
MINFM28402,0,300,[-],20,735,735,MPa,20,Si,0.15,0.4
MINFM28402,0,300,[-],20,735,735,MPa,20,S,0,0.035
MINFM28402,0,300,[-],20,735,735,MPa,20,V,0.1,0.2
MINFM28405,272,331,[-],20,0,830,MPa,20,C,0.32,0.4
MINFM28405,272,331,[-],20,0,830,MPa,20,Cr,1.7,2
MINFM28405,272,331,[-],20,0,830,MPa,20,Fe,94.2799,95.6799
MINFM28405,272,331,[-],20,0,830,MPa,20,Mn,0.4,0.6
MINFM28405,272,331,[-],20,0,830,MPa,20,Mo,0.15,0.25
MINFM28405,272,331,[-],20,0,830,MPa,20,Ni,1.5,1.8
MINFM28405,272,331,[-],20,0,830,MPa,20,P,0,0.035
MINFM28405,272,331,[-],20,0,830,MPa,20,Si,0.15,0.4
MINFM28405,272,331,[-],20,0,830,MPa,20,S,0,0.035
MINFM28405,272,331,[-],20,0,830,MPa,20,V,0.1,0.2
MINFM28441,345,345,[-],20,883,883,MPa,20,C,0.14,0.21
MINFM28441,345,345,[-],20,883,883,MPa,20,Cr,1.35,1.65
MINFM28441,345,345,[-],20,883,883,MPa,20,Fe,91.4499,93.2899
MINFM28441,345,345,[-],20,883,883,MPa,20,Mn,0.25,0.55
MINFM28441,345,345,[-],20,883,883,MPa,20,Ni,4,4.5
MINFM28441,345,345,[-],20,883,883,MPa,20,P,0,0.035
MINFM28441,345,345,[-],20,883,883,MPa,20,Si,0.17,0.37
MINFM28441,345,345,[-],20,883,883,MPa,20,S,0,0.035
MINFM28441,345,345,[-],20,883,883,MPa,20,W,0.8,1.2
MINFM28561,0,245,[-],20,490,490,MPa,20,C,0.17,0.23
MINFM28561,0,245,[-],20,490,490,MPa,20,Cr,10,12.5
MINFM28561,0,245,[-],20,490,490,MPa,20,Fe,83.2549,87.7799
MINFM28561,0,245,[-],20,490,490,MPa,20,Mn,0.5,1
MINFM28561,0,245,[-],20,490,490,MPa,20,Mo,0.8,1.2
MINFM28561,0,245,[-],20,490,490,MPa,20,Ni,0.3,0.8
MINFM28561,0,245,[-],20,490,490,MPa,20,P,0,0.035
MINFM28561,0,245,[-],20,490,490,MPa,20,Si,0.25,0.6
MINFM28561,0,245,[-],20,490,490,MPa,20,S,0,0.03
MINFM28561,0,245,[-],20,490,490,MPa,20,V,0.2,0.35
MINFM89358,217,217,[-],20,165,165,MPa,20,C,0,0.15
MINFM89358,217,217,[-],20,165,165,MPa,20,Cr,4.5,6
MINFM89358,217,217,[-],20,165,165,MPa,20,Mn,0,0.5
MINFM89358,217,217,[-],20,165,165,MPa,20,Ni,0,0.6
MINFM89358,217,217,[-],20,165,165,MPa,20,P,0,0.03
MINFM89358,217,217,[-],20,165,165,MPa,20,Si,0,0.5
MINFM89358,217,217,[-],20,165,165,MPa,20,S,0,0.025
MINFM89354,229,229,[-],20,0,735,MPa,20,C,0.22,0.29
MINFM89354,229,229,[-],20,0,735,MPa,20,Cr,1.5,1.8
MINFM89354,229,229,[-],20,0,735,MPa,20,Mn,0.4,0.7
MINFM89354,229,229,[-],20,0,735,MPa,20,Mo,0.25,0.35
MINFM89354,229,229,[-],20,0,735,MPa,20,Ni,0,0.3
MINFM89354,229,229,[-],20,0,735,MPa,20,P,0,0.03
MINFM89354,229,229,[-],20,0,735,MPa,20,Si,0.17,0.37
MINFM89354,229,229,[-],20,0,735,MPa,20,S,0,0.025
MINFM89354,229,229,[-],20,0,735,MPa,20,V,0.15,0.3
MINFM76431,187,187,[-],20,335,335,MPa,20,C,0.37,0.44
MINFM76431,187,187,[-],20,335,335,MPa,20,Cr,0,0.25
MINFM76431,187,187,[-],20,335,335,MPa,20,Cu,0,0.25
MINFM76431,187,187,[-],20,335,335,MPa,20,Mn,0.5,0.8
MINFM76431,187,187,[-],20,335,335,MPa,20,Ni,0,0.3
MINFM76431,187,187,[-],20,335,335,MPa,20,P,0,0.035
MINFM76431,187,187,[-],20,335,335,MPa,20,Si,0.17,0.37
MINFM76431,187,187,[-],20,335,335,MPa,20,S,0,0.035
MINFM76432,197,197,[-],20,355,355,MPa,20,C,0.42,0.5
MINFM76432,197,197,[-],20,355,355,MPa,20,Cr,0,0.25
MINFM76432,197,197,[-],20,355,355,MPa,20,Cu,0,0.25
